h=1; v /net1; envlp im(V) X,h=1; v /net1; envlp im(V) Y
3.985e-05,-0.6147372874599754
3.98625e-05,-0.4427674863512623
3.9875e-05,-0.2961343028465069
3.98875e-05,-0.1853896087706849
3.99e-05,-0.1134395507864919
3.99125e-05,-0.08512699289898691
3.9925e-05,-0.1125668847736971
3.993749999999999e-05,-0.212171293422227
3.995e-05,-0.3790043180956597
3.99625e-05,-0.5130752851467215
3.9975e-05,-0.4628193007161994
3.99875e-05,-0.2191518143243279
4e-05,0.06513041999055121
4.00125e-05,0.1859942118018756
4.0025e-05,0.04867100805713154
4.00375e-05,-0.2572920715399377
4.005e-05,-0.5106347738850747
4.00625e-05,-0.613946743545261
4.0075e-05,-0.6233597179665369
4.00875e-05,-0.6063300686737146
4.01e-05,-0.6180002827435943
4.01125e-05,-0.6772255425445862
4.0125e-05,-0.7620001312881177
4.01375e-05,-0.8245219859600005
4.015e-05,-0.8172961684461663
4.01625e-05,-0.7172531584829334
4.0175e-05,-0.5366343248083888
4.01875e-05,-0.3162824024662103
4.02e-05,-0.1055810446360377
4.021249999999999e-05,0.06045786205209178
4.0225e-05,0.1754274577705415
4.02375e-05,0.2601065167313676
4.025e-05,0.3463062515081303
4.02625e-05,0.4543270423596722
4.0275e-05,0.5757668701418677
4.02875e-05,0.6711346701512205
4.03e-05,0.6847590562529783
4.03125e-05,0.5710666256757259
4.0325e-05,0.3203802796710415
4.03375e-05,-0.0281931656601847
4.035e-05,-0.3940264638389892
4.03625e-05,-0.6808816747522645
4.0375e-05,-0.8115423475493243
4.03875e-05,-0.7569543796306704
4.04e-05,-0.5475079711556639
4.04125e-05,-0.2613707391471691
4.0425e-05,0.005628159912496586
4.04375e-05,0.1763185254630413
4.045e-05,0.2199282702355327
4.04625e-05,0.1601970934324483
4.0475e-05,0.06118711771298623
4.048749999999999e-05,-0.00254237572655535
4.05e-05,0.02157768726371434
4.05125e-05,0.1425925773404369
4.0525e-05,0.3239191560522046
4.05375e-05,0.5006071913487767
4.055e-05,0.6077500993675478
4.05625e-05,0.6075465452896038
4.0575e-05,0.5037770711820085
4.05875e-05,0.3384563417891108
4.06e-05,0.1733060600484392
4.06125e-05,0.06492507394702172
4.0625e-05,0.04447795131111245
4.06375e-05,0.1097930736138576
4.065e-05,0.2315876299549026
4.06625e-05,0.3691322580222045
4.0675e-05,0.4869867993068091
4.06875e-05,0.5650144811153435
4.07e-05,0.5981680806194932
4.07125e-05,0.588241720177981
4.0725e-05,0.5339947660572545
4.07375e-05,0.4266824298436988
4.075e-05,0.254782418100615
4.07625e-05,0.01623992637439843
4.0775e-05,-0.2683430034404489
4.07875e-05,-0.5498901950851141
4.08e-05,-0.758201579693503
4.08125e-05,-0.8224250307573785
4.0825e-05,-0.6980518313381978
4.08375e-05,-0.389669789331821
4.085e-05,0.04093390097944866
4.08625e-05,0.4866830119668322
4.0875e-05,0.8247268286085676
4.08875e-05,0.9539048485215349
4.09e-05,0.8269113516294989
4.09125e-05,0.4655665389307149
4.0925e-05,-0.04612076465734494
4.09375e-05,-0.5881113081208743
4.095e-05,-1.039824252957418
4.09625e-05,-1.312322752581173
4.0975e-05,-1.366895503432002
4.09875e-05,-1.215877761528948
4.1e-05,-0.9086924237851975
4.10125e-05,-0.5111506035164766
4.1025e-05,-0.08707614229470378
4.10375e-05,0.3117136035224384
4.104999999999999e-05,0.6463102688467076
4.10625e-05,0.8865268764525659
4.1075e-05,1.007638627264773
4.10875e-05,0.9924569106587926
4.11e-05,0.838955513325426
4.11125e-05,0.5692390884255843
4.1125e-05,0.2334269673177425
4.11375e-05,-0.09662710341306746
4.115e-05,-0.3443936714321604
4.11625e-05,-0.451609664699073
4.1175e-05,-0.39838362028632
4.11875e-05,-0.2116719145751173
4.12e-05,0.04261254291400702
4.12125e-05,0.2820008579903058
4.1225e-05,0.4362530687505544
4.12375e-05,0.4713355383822186
4.125e-05,0.3990608807917475
4.12625e-05,0.2686876553636076
4.1275e-05,0.1443062070129704
4.12875e-05,0.07777800293884433
4.13e-05,0.0887075626993904
4.13125e-05,0.1596252222382023
4.132499999999999e-05,0.2477022223512787
4.13375e-05,0.3069715368274283
4.135e-05,0.3104882786845635
4.13625e-05,0.2621717815436184
4.1375e-05,0.1930692837206238
4.13875e-05,0.1441689021471898
4.14e-05,0.1442613978375392
4.14125e-05,0.1937457857576014
4.1425e-05,0.2625428070699466
4.14375e-05,0.3036327823523943
4.145e-05,0.2762153655308873
4.14625e-05,0.1676028708325569
4.1475e-05,0.003063218711584599
4.14875e-05,-0.1619752521496994
4.15e-05,-0.2649055424201662
4.15125e-05,-0.2643977944708625
4.1525e-05,-0.1615056791280317
4.15375e-05,-0.003219418657823158
4.155e-05,0.134360181247926
4.15625e-05,0.1770627739839881
4.1575e-05,0.08510179935629458
4.15875e-05,-0.1271256812228968
4.159999999999999e-05,-0.3931199574219746
4.16125e-05,-0.618465183827559
4.1625e-05,-0.7179716630395899
4.16375e-05,-0.650893059600021
4.165e-05,-0.4397471468211592
4.16625e-05,-0.1647102700659034
4.1675e-05,0.06464150357805187
4.16875e-05,0.1493905049931468
4.17e-05,0.03766598293758205
4.17125e-05,-0.2564323561573151
4.1725e-05,-0.658043509705575
4.17375e-05,-1.058044625670076
4.175e-05,-1.35005088862784
4.17625e-05,-1.463865995752383
4.1775e-05,-1.383785169310308
4.17875e-05,-1.146915401940834
4.18e-05,-0.8246592419933418
4.18125e-05,-0.4963516851792883
4.1825e-05,-0.2255813213968344
4.18375e-05,-0.04684206137835223
4.185e-05,0.03534956820202353
4.18625e-05,0.03811888126398561
4.1875e-05,-0.01119589460600386
4.188749999999999e-05,-0.08399794985304664
4.19e-05,-0.1545051079674739
4.19125e-05,-0.2002622539151697
4.1925e-05,-0.202567758269864
4.19375e-05,-0.1497427094445345
4.195e-05,-0.0433654115656488
4.19625e-05,0.09572586721426417
4.1975e-05,0.2265793679909533
4.19875e-05,0.2961355095603928
4.2e-05,0.255891978965855
4.20125e-05,0.08218763058729767
4.2025e-05,-0.2082049323706748
4.20375e-05,-0.5551960827534643
4.205e-05,-0.8689610098085948
4.20625e-05,-1.057037714960759
4.2075e-05,-1.055730185794567
4.20875e-05,-0.8537473760089794
4.21e-05,-0.4981824372016373
4.21125e-05,-0.07957311087440912
4.2125e-05,0.2987670456687808
4.21375e-05,0.5553296452176543
4.215e-05,0.6552865350944803
4.216249999999999e-05,0.6160396336395308
4.2175e-05,0.492036545772976
4.21875e-05,0.3463337585440114
4.22e-05,0.2220187617892847
4.22125e-05,0.1263927658865457
4.2225e-05,0.03476531991204292
4.22375e-05,-0.08852699641423623
4.225e-05,-0.2625194626564702
4.22625e-05,-0.469510870982399
4.2275e-05,-0.6534044644073352
4.22875e-05,-0.7390137868365755
4.23e-05,-0.6648112212837723
4.23125e-05,-0.4145623356114132
4.2325e-05,-0.03265986099727431
4.23375e-05,0.3856457368022753
4.235e-05,0.7270961310708214
4.23625e-05,0.9037645823214612
4.2375e-05,0.8887722638367473
4.23875e-05,0.7285151165581333
4.24e-05,0.5249087859416558
4.24125e-05,0.393823439160148
4.2425e-05,0.4163980443337189
4.243749999999999e-05,0.6036141954228804
4.245e-05,0.8895352132903266
4.24625e-05,1.156869872623263
4.2475e-05,1.284891862873547
4.24875e-05,1.200058379295011
4.25e-05,0.9081633634237133
4.25125e-05,0.4943193230600058
4.2525e-05,0.0904249499245476
4.25375e-05,-0.1765921331174872
4.255e-05,-0.2343719298861783
4.25625e-05,-0.09208374252554934
4.2575e-05,0.1661725258290909
4.25875e-05,0.4183310434160414
4.26e-05,0.5558223447794182
4.26125e-05,0.5278149505192643
4.2625e-05,0.3599203012878669
4.26375e-05,0.1401489518020488
4.265e-05,-0.02112153309829319
4.26625e-05,-0.03956984447925223
4.2675e-05,0.1069778030525538
4.26875e-05,0.3697372600468636
4.27e-05,0.6503722513556963
4.27125e-05,0.8425988940752402
4.272499999999999e-05,0.8756755219942088
4.27375e-05,0.7412831219793126
4.275e-05,0.493091519133934
4.27625e-05,0.2204599332705977
4.2775e-05,0.00881820903975482
4.27875e-05,-0.09549804744362599
4.28e-05,-0.1009357413519689
4.28125e-05,-0.06117285229982691
4.2825e-05,-0.04602190381017365
4.28375e-05,-0.1069661900420071
4.285e-05,-0.2533072460618466
4.28625e-05,-0.44940528523252
4.2875e-05,-0.6333919347298548
4.28875e-05,-0.7477477532551681
4.29e-05,-0.7668432280086671
4.29125e-05,-0.708296635687462
4.2925e-05,-0.6228926752601395
4.29375e-05,-0.5681016405815943
4.295e-05,-0.5781222582993122
4.29625e-05,-0.6451542582155239
4.2975e-05,-0.7214253570056677
4.29875e-05,-0.7417133730774204
4.299999999999999e-05,-0.6562326165511866
4.30125e-05,-0.4584027085437017
4.3025e-05,-0.1937755677698708
4.30375e-05,0.05537714185834899
4.305e-05,0.2042349979991209
4.30625e-05,0.2038366382217796
4.3075e-05,0.06652452387944434
4.30875e-05,-0.1338047236027754
4.31e-05,-0.2882762673710992
4.31125e-05,-0.2964024855204133
4.3125e-05,-0.1085746968029401
4.31375e-05,0.2501604020416487
4.315e-05,0.685424707346436
4.31625e-05,1.066358732098617
4.3175e-05,1.273053094465153
4.31875e-05,1.239672713341715
4.32e-05,0.9763519418015925
4.32125e-05,0.5618929622288641
4.3225e-05,0.1113444187439936
4.32375e-05,-0.2674721230638469
4.325e-05,-0.5106347738850747
4.32625e-05,-0.6139467435452611
4.327499999999999e-05,-0.6233597179665369
4.32875e-05,-0.6063300686737146
4.33e-05,-0.6180002827435943
4.33125e-05,-0.6772255425445862
4.3325e-05,-0.7620001312881177
4.33375e-05,-0.8245219859600006
4.335e-05,-0.8172961684461661
4.33625e-05,-0.7172531584829334
4.3375e-05,-0.5366343248083888
4.33875e-05,-0.3162824024662103
4.34e-05,-0.1055810446360377
4.34125e-05,0.06045786205209178
4.3425e-05,0.1754274577705415
4.34375e-05,0.2601065167313676
4.345e-05,0.3463062515081303
4.34625e-05,0.4543270423596722
4.3475e-05,0.5757668701418677
4.34875e-05,0.6711346701512205
4.35e-05,0.6847590562529783
4.35125e-05,0.5710666256757259
4.3525e-05,0.3203802796710415
4.35375e-05,-0.0281931656601847
4.354999999999999e-05,-0.3940264638389892
4.356249999999999e-05,-0.6808816747522642
4.3575e-05,-0.8115423475493243
4.35875e-05,-0.7569543796306704
4.36e-05,-0.5475079711556639
4.36125e-05,-0.2613707391471691
4.3625e-05,0.005628159912496586
4.36375e-05,0.1763185254630413
4.365e-05,0.2199282702355327
4.36625e-05,0.1601970934324483
4.3675e-05,0.06118711771298626
4.36875e-05,-0.00254237572655535
4.37e-05,0.02157768726371433
4.37125e-05,0.1425925773404369
4.3725e-05,0.3239191560522046
4.37375e-05,0.5006071913487767
4.375e-05,0.6077500993675478
4.37625e-05,0.6075465452896038
4.3775e-05,0.5037770711820085
4.37875e-05,0.3384563417891108
4.38e-05,0.1733060600484392
4.38125e-05,0.06492507394702172
4.3825e-05,0.04447795131111245
4.383749999999999e-05,0.1097930736138576
4.385e-05,0.2315876299549025
4.38625e-05,0.3691322580222045
4.3875e-05,0.4869867993068091
4.38875e-05,0.5650144811153435
4.39e-05,0.5981680806194932
4.39125e-05,0.588241720177981
4.3925e-05,0.5339947660572545
4.39375e-05,0.4266824298436988
4.395e-05,0.2450853397137532
4.39625e-05,0.05395776908504547
4.3975e-05,-0.02082479531350897
4.39875e-05,-0.005548233093763836
4.4e-05,-0.05204601927438329
4.40125e-05,-0.2940554498118265
4.4025e-05,-0.6997845799347614
4.40375e-05,-1.052839162290785
4.405e-05,-1.093467777270433
4.40625e-05,-0.8102235577664411
4.4075e-05,-0.3536617412002614
4.40875e-05,0.1260482699003818
4.41e-05,0.4907591813052514
4.411249999999999e-05,0.6577321404706179
4.4125e-05,0.6182793266885268
4.41375e-05,0.4275705840487121
4.415e-05,0.1730758539379089
4.41625e-05,-0.06323013913176974
4.4175e-05,-0.2329185272033052
4.41875e-05,-0.3292868140851651
4.42e-05,-0.3752048286259193
4.42125e-05,-0.3992409344784421
4.4225e-05,-0.41325501097919
4.42375e-05,-0.4029244260251483
4.425e-05,-0.3357192336011427
4.42625e-05,-0.1820169949230487
4.4275e-05,0.06155531098943118
4.42875e-05,0.3588417758862246
4.43e-05,0.6387928310041229
4.43125e-05,0.8176679661679742
4.4325e-05,0.8302343504253393
4.43375e-05,0.6568742222909658
4.435e-05,0.3347652886790741
4.43625e-05,-0.05220607578804037
4.4375e-05,-0.4012511826847325
4.438749999999999e-05,-0.6252722896916892
4.44e-05,-0.6806298304955912
4.44125e-05,-0.5775942193896492
4.4425e-05,-0.3704583758883648
4.44375e-05,-0.1327581101009112
4.445e-05,0.07117674237999823
4.44625e-05,0.2064525380933826
4.4475e-05,0.2722636954468337
4.44875e-05,0.2910933921531166
4.45e-05,0.2895427521297269
4.45125e-05,0.2811440191577792
4.4525e-05,0.2597451063808722
4.45375e-05,0.2062418180094007
4.455e-05,0.1044487460700144
4.45625e-05,-0.04287945505479088
4.4575e-05,-0.2071306070478355
4.45875e-05,-0.3408743402147565
4.46e-05,-0.3967211703558424
4.46125e-05,-0.3496325040593017
4.4625e-05,-0.2118914992162511
4.46375e-05,-0.0326476494540312
4.465e-05,0.1193028327839124
4.466249999999999e-05,0.1830627478382374
4.467499999999999e-05,0.131864957030279
4.46875e-05,-0.01375814881522777
4.47e-05,-0.1923715925097471
4.47125e-05,-0.3257107202292551
4.4725e-05,-0.3506885804816491
4.47375e-05,-0.2458385943809987
4.475e-05,-0.04081370476277896
4.47625e-05,0.1952626085237017
4.4775e-05,0.3816787394708308
4.47875e-05,0.4583002839901159
4.48e-05,0.4082623890657324
4.48125e-05,0.2616947811969271
4.4825e-05,0.07943642008451014
4.48375e-05,-0.07543510085647097
4.485e-05,-0.1651329842783189
4.48625e-05,-0.1912842565398054
4.4875e-05,-0.1895127965620234
4.48875e-05,-0.2074784629500807
4.49e-05,-0.2771241916763631
4.49125e-05,-0.3946810586661652
4.4925e-05,-0.5184713066619105
4.49375e-05,-0.5862642774550096
4.494999999999999e-05,-0.5446406246836063
4.49625e-05,-0.376809057792904
4.4975e-05,-0.1154779094055034
4.49875e-05,0.1661846465506452
4.5e-05,0.3825494518184443
4.50125e-05,0.4706004944323426
4.5025e-05,0.4164134014430617
4.50375e-05,0.260654540573031
4.505e-05,0.0798318547917186
4.50625e-05,-0.04898321167345843
4.5075e-05,-0.08433286163882225
4.50875e-05,-0.04072063064913989
4.51e-05,0.01710110118998774
4.51125e-05,0.004662162680351796
4.5125e-05,-0.1395941462517436
4.51375e-05,-0.4186056743539091
4.515e-05,-0.7650045165023363
4.51625e-05,-1.060839240899074
4.5175e-05,-1.182562610720886
4.51875e-05,-1.053560560451438
4.52e-05,-0.6820311049935018
4.52125e-05,-0.1669269553508503
4.522499999999999e-05,0.3327641149154733
4.52375e-05,0.6549820410116328
4.525e-05,0.6959885870979776
4.52625e-05,0.4516658141204326
4.5275e-05,0.02153828436231505
4.52875e-05,-0.4270670897984052
4.53e-05,-0.7213615038850745
4.53125e-05,-0.7478124118964603
4.5325e-05,-0.4940018630187824
4.53375e-05,-0.05142224921608801
4.535e-05,0.4214783743638129
4.53625e-05,0.7610112674604309
4.5375e-05,0.8602316033807219
4.53875e-05,0.7071268950574122
4.54e-05,0.3849386172134127
4.54125e-05,0.03586729535752131
4.5425e-05,-0.1962523697710749
4.54375e-05,-0.221101829521948
4.545e-05,-0.03356792114052396
4.54625e-05,0.2890259723096222
4.5475e-05,0.6210087435244199
4.54875e-05,0.8385433959815662
4.549999999999999e-05,0.8653994715752636
4.551249999999999e-05,0.6970744856139103
4.5525e-05,0.3959362574017182
4.55375e-05,0.06211246866612721
4.555e-05,-0.2060520018486427
4.55625e-05,-0.3455233699285636
4.5575e-05,-0.34401704218828
4.55875e-05,-0.2341559869667855
4.56e-05,-0.07234236601318476
4.56125e-05,0.08618695728974952
4.5625e-05,0.2049128846731099
4.56375e-05,0.2702825609438431
4.565e-05,0.284121216963521
4.56625e-05,0.2514329661933783
4.5675e-05,0.1722622467376698
4.56875e-05,0.04296811665251463
4.57e-05,-0.1339027857383494
4.57125e-05,-0.3376709844890252
4.5725e-05,-0.5242372147629739
4.57375e-05,-0.6335718844985401
4.575e-05,-0.6097680287804496
4.57625e-05,-0.4264153058711204
4.577499999999999e-05,-0.1058549677355685
4.578749999999999e-05,0.2781355689782514
4.58e-05,0.618504301227766
4.58125e-05,0.8093099428670426
4.5825e-05,0.7839861570249421
4.58375e-05,0.5421975990158031
4.585e-05,0.1534932985420803
4.58625e-05,-0.2652353924399547
4.5875e-05,-0.5908946494341832
4.58875e-05,-0.7384024484992017
4.59e-05,-0.6906658505384721
4.59125e-05,-0.5023190526797262
4.5925e-05,-0.2755963559658269
4.59375e-05,-0.1179428744938759
4.595e-05,-0.09840078897908004
4.59625e-05,-0.2203320378373756
4.5975e-05,-0.4213859762618764
4.59875e-05,-0.6005102339786289
4.6e-05,-0.6608037335775296
4.60125e-05,-0.5506366883790854
4.6025e-05,-0.286296621671121
4.60375e-05,0.05294255622145963
4.605e-05,0.3551844433102443
4.606249999999999e-05,0.5193378397222973
4.6075e-05,0.4941730442492652
4.60875e-05,0.2976183610106759
4.61e-05,0.009083342253566244
4.61125e-05,-0.2615514700065938
4.6125e-05,-0.4155475217862034
4.61375e-05,-0.4010569557850119
4.615e-05,-0.2294695071472467
4.61625e-05,0.03300787652916466
4.6175e-05,0.2939658600560649
4.61875e-05,0.4713640179939423
4.62e-05,0.5233742460817655
4.62125e-05,0.4602981640187179
4.6225e-05,0.335082912332016
4.62375e-05,0.2176187621481752
4.625e-05,0.1641064566679158
4.62625e-05,0.194060387918096
4.6275e-05,0.2837491678014386
4.62875e-05,0.3778648961026283
4.63e-05,0.4139200079010224
4.63125e-05,0.3491702957010624
4.6325e-05,0.1794097025565423
4.633749999999999e-05,-0.05734663042131996
4.634999999999999e-05,-0.2931914794282897
4.63625e-05,-0.4535704135258189
4.6375e-05,-0.4826815816691793
4.63875e-05,-0.3620896542427255
4.64e-05,-0.1166463968759237
4.64125e-05,0.1933792606527307
4.6425e-05,0.4903921352339179
4.64375e-05,0.7013130911172007
4.645e-05,0.7763293350964947
4.64625e-05,0.6996033598792258
4.6475e-05,0.4901341385945355
4.64875e-05,0.1940823497239584
4.65e-05,-0.1280487234785011
4.65125e-05,-0.4153775556704969
4.6525e-05,-0.6184414859978645
4.65375e-05,-0.7069136924525075
4.655e-05,-0.6727755421749584
4.65625e-05,-0.5295036427150962
4.6575e-05,-0.3082757019697842
4.65875e-05,-0.05219283722492485
4.66e-05,0.1906758537111739
4.661249999999999e-05,0.3747559856904946
4.662499999999999e-05,0.4642341461044223
4.66375e-05,0.43925987731434
4.665e-05,0.3000587853077745
4.66625e-05,0.06794489657926774
4.6675e-05,-0.2174790076942589
4.66875e-05,-0.5050224838827148
4.67e-05,-0.7417261443871048
4.67125e-05,-0.8840655122402441
4.6725e-05,-0.9080497122844932
4.67375e-05,-0.8154669801928277
4.675e-05,-0.6340313818700302
4.67625e-05,-0.4105329192644276
4.6775e-05,-0.1980824186089601
4.67875e-05,-0.04064520535000279
4.68e-05,0.04047592217592244
4.68125e-05,0.05344105449153558
4.6825e-05,0.0328166805101268
4.68375e-05,0.02664283547181144
4.685e-05,0.0773014889958652
4.68625e-05,0.202773135237334
4.6875e-05,0.3856664482622238
4.688749999999999e-05,0.5753894639649065
4.689999999999999e-05,0.7043447228415906
4.69125e-05,0.7135146579909279
4.6925e-05,0.5783662133857724
4.69375e-05,0.3246324858950597
4.695e-05,0.02622384319140349
4.69625e-05,-0.2162757601582076
4.6975e-05,-0.310453596757808
4.69875e-05,-0.2080960834075488
4.7e-05,0.0716402914402819
4.70125e-05,0.4423965439824749
4.7025e-05,0.7764664554773297
4.70375e-05,0.9488135577844874
4.705e-05,0.8839208118713864
4.70625e-05,0.5877281277485196
4.7075e-05,0.1512941841699946
4.70875e-05,-0.2772278861912249
4.71e-05,-0.5437426179869198
4.71125e-05,-0.5445498324946355
4.7125e-05,-0.2669719342661813
4.71375e-05,0.2016538620427378
4.715e-05,0.701227532416734
4.71625e-05,1.053491293156806
4.717499999999999e-05,1.124586754707243
4.71875e-05,0.8727997224533205
4.72e-05,0.3639583582029937
4.72125e-05,-0.2511263077322299
4.7225e-05,-0.7887222656340512
4.72375e-05,-1.094495933346189
4.725e-05,-1.093467777270433
4.72625e-05,-0.8102235577664411
4.7275e-05,-0.3536617412002614
4.72875e-05,0.1260482699003818
4.73e-05,0.4907591813052514
4.73125e-05,0.6577321404706179
4.7325e-05,0.6182793266885268
4.73375e-05,0.4275705840487121
4.735e-05,0.1730758539379089
4.73625e-05,-0.06323013913176974
4.7375e-05,-0.2329185272033051
4.73875e-05,-0.3292868140851651
4.74e-05,-0.3752048286259193
4.74125e-05,-0.399240934478442
4.7425e-05,-0.4132550109791901
4.74375e-05,-0.4029244260251483
4.744999999999999e-05,-0.3357192336011427
4.746249999999999e-05,-0.1820169949230487
4.7475e-05,0.06155531098943118
4.74875e-05,0.3588417758862246
4.75e-05,0.6387928310041229
4.75125e-05,0.8176679661679739
4.7525e-05,0.8302343504253393
4.75375e-05,0.6568742222909658
4.755e-05,0.3347652886790741
4.75625e-05,-0.05220607578804037
4.7575e-05,-0.4012511826847323
4.75875e-05,-0.6252722896916892
4.76e-05,-0.6806298304955912
4.76125e-05,-0.5775942193896492
4.7625e-05,-0.3704583758883648
4.76375e-05,-0.1327581101009112
4.765e-05,0.07117674237999823
4.76625e-05,0.2064525380933826
4.7675e-05,0.2722636954468337
4.76875e-05,0.2910933921531166
4.77e-05,0.2895427521297269
4.77125e-05,0.2811440191577792
4.772499999999999e-05,0.2597451063808722
4.773749999999999e-05,0.2062418180094007
4.775e-05,0.1044487460700144
4.77625e-05,-0.04287945505479088
4.7775e-05,-0.2071306070478355
4.77875e-05,-0.3408743402147565
4.78e-05,-0.3967211703558424
4.78125e-05,-0.3496325040593017
4.7825e-05,-0.2118914992162511
4.78375e-05,-0.0326476494540312
4.785e-05,0.1193028327839124
4.78625e-05,0.1830627478382374
4.7875e-05,0.131864957030279
4.78875e-05,-0.01375814881522777
4.79e-05,-0.1923715925097471
4.79125e-05,-0.3257107202292551
4.7925e-05,-0.3506885804816491
4.79375e-05,-0.2458385943809987
4.795e-05,-0.03926032561953443
4.79625e-05,0.2091023188167357
4.7975e-05,0.4367069441809104
4.79875e-05,0.5539932069665542
4.8e-05,0.512123941990606
4.801249999999999e-05,0.317845523746171
4.8025e-05,0.01601304248169503
4.80375e-05,-0.329318977085144
4.805e-05,-0.634083075825734
4.80625e-05,-0.8397869926662113
4.8075e-05,-0.9458294437861596
4.80875e-05,-0.94061214369267
4.81e-05,-0.8164482292813253
4.81125e-05,-0.5768562396900325
4.8125e-05,-0.2446063733197765
4.81375e-05,0.1352387553456482
4.815e-05,0.5010572617790382
4.81625e-05,0.7888604298049615
4.8175e-05,0.9504228498244367
4.81875e-05,0.9684967286465689
4.82e-05,0.8629054939249899
4.82125e-05,0.6846762837970927
4.8225e-05,0.4999805263774599
4.82375e-05,0.3695301028880562
4.825e-05,0.3306341060830614
4.82625e-05,0.3878291091824438
4.8275e-05,0.5145505244836354
4.828749999999999e-05,0.6642492582515914
4.829999999999999e-05,0.7863238503508909
4.83125e-05,0.8412782306276206
4.8325e-05,0.8106898438015566
4.83375e-05,0.7000565717461206
4.835e-05,0.5351589140370782
4.83625e-05,0.3542137707162851
4.8375e-05,0.1984388233641103
4.83875e-05,0.1030245638298763
4.84e-05,0.08965087909490256
4.84125e-05,0.1612252903147874
4.8425e-05,0.2996282009371821
4.84375e-05,0.4675487763904698
4.845e-05,0.6153299216582049
4.84625e-05,0.6926459110202053
4.8475e-05,0.6629222001558166
4.84875e-05,0.5164415143483237
4.85e-05,0.2771772683967229
4.85125e-05,-0.0005600869074121922
4.8525e-05,-0.2464851371482842
4.85375e-05,-0.3963046315382863
4.855e-05,-0.4142078941886542
4.856249999999999e-05,-0.307422258792574
4.857499999999999e-05,-0.1263081752307828
4.85875e-05,0.05161343153476239
4.86e-05,0.1490971809951282
4.86125e-05,0.1184308868151741
4.8625e-05,-0.0387495411057054
4.86375e-05,-0.2695496823967234
4.865e-05,-0.487812671461297
4.86625e-05,-0.6062709655880593
4.8675e-05,-0.5711318362028927
4.86875e-05,-0.3857226572033679
4.87e-05,-0.1133985341958763
4.87125e-05,0.1424602496854692
4.8725e-05,0.2747349192539267
4.87375e-05,0.2119952440235907
4.875e-05,-0.05367059142549154
4.87625e-05,-0.4610917996244263
4.8775e-05,-0.899153250296219
4.87875e-05,-1.243842641021798
4.88e-05,-1.399756762511083
4.88125e-05,-1.331090983306623
4.8825e-05,-1.071269407280083
4.883749999999999e-05,-0.7084812804589872
4.884999999999999e-05,-0.3532777669347626
4.88625e-05,-0.1006425016064156
4.8875e-05,-0.0003024393453597798
4.88875e-05,-0.04520346296294065
4.89e-05,-0.1807695157511533
4.89125e-05,-0.3297737598458425
4.8925e-05,-0.4223686025466053
4.89375e-05,-0.4198802120035044
4.895e-05,-0.3243960901851997
4.89625e-05,-0.1722899572743699
4.8975e-05,-0.01605099221099887
4.89875e-05,0.09729532405208867
4.9e-05,0.1425661577639437
4.90125e-05,0.1220344348139544
4.9025e-05,0.0595830341919373
4.90375e-05,-0.01269506893063616
4.905e-05,-0.0690050397831577
4.90625e-05,-0.09932300431154428
4.9075e-05,-0.1104151290884367
4.90875e-05,-0.1188055829923562
4.91e-05,-0.1393992930007838
4.91125e-05,-0.1750158384607229
4.912499999999999e-05,-0.2114624432295499
4.913749999999999e-05,-0.2204090948579149
4.915e-05,-0.1692554622363229
4.91625e-05,-0.03455276717149577
4.9175e-05,0.1857798970038171
4.91875e-05,0.4659073841780206
4.92e-05,0.753963047208552
4.92125e-05,0.9826221074361078
4.9225e-05,1.086025292045724
4.92375e-05,1.018699433104374
4.925e-05,0.7711826481599005
4.92625e-05,0.3774731327246003
4.9275e-05,-0.0887998503513613
4.92875e-05,-0.529721411490041
4.93e-05,-0.8468613842058595
4.93125e-05,-0.9674742748739532
4.9325e-05,-0.8656374830415509
4.93375e-05,-0.5714978564178224
4.935e-05,-0.1647815431812507
4.93625e-05,0.2466103225173074
4.9375e-05,0.5571380240803047
4.93875e-05,0.6940052192271936
4.939999999999999e-05,0.6375192407742792
4.941249999999999e-05,0.4244541281591229
4.9425e-05,0.1330699212655682
4.94375e-05,-0.1450841470325655
4.945e-05,-0.3365523192932304
4.94625e-05,-0.4091844903640898
4.9475e-05,-0.378799450994863
4.94875e-05,-0.2972409781020679
4.95e-05,-0.2270480624704205
4.95125e-05,-0.2132898638682527
4.9525e-05,-0.2642460571443352
4.95375e-05,-0.3489424082518526
4.955e-05,-0.4124690676667133
4.95625e-05,-0.4024036737355733
4.9575e-05,-0.2947549607648101
4.95875e-05,-0.1078203269141633
4.96e-05,0.1026272293007007
4.96125e-05,0.2653602654925406
4.9625e-05,0.3238000288132385
4.96375e-05,0.2611624532168441
4.965e-05,0.109296495425625
4.96625e-05,-0.06338144782024006
4.967499999999999e-05,-0.1804142362400147
4.968749999999999e-05,-0.1904161450052952
4.97e-05,-0.09040092282794425
4.97125e-05,0.07131218399291935
4.9725e-05,0.2146986758144009
4.97375e-05,0.2624208917639146
4.975e-05,0.174511637574666
4.97625e-05,-0.03183339866291422
4.9775e-05,-0.2865933729875727
4.97875e-05,-0.494425217090194
4.98e-05,-0.5742203901131898
4.98125e-05,-0.4939567171821247
4.9825e-05,-0.2855613219103648
4.98375e-05,-0.03269273063039965
4.985e-05,0.1640940340061341
4.98625e-05,0.2303463931318106
4.9875e-05,0.1504045543097076
4.98875e-05,-0.02480045317977004
4.99e-05,-0.1990699991699978
